timeframe,date,open,close,low,high,volume,ATR
1min,2017-10-06 23:44:00,4360.17,4359.01,4359.0,4360.17,3.99042543,4.146017913017483
1min,2017-10-06 23:45:00,4360.08,4360.06,4360.06,4360.08,0.1848777,3.926302347801927
1min,2017-10-06 23:46:00,4360.12,4356.96,4356.96,4360.12,0.40223542,3.871566465816065
1min,2017-10-06 23:47:00,4360.56,4360.56,4360.56,4360.56,0.05,3.8521688611149436
1min,2017-10-06 23:48:00,4362.7,4362.65,4362.65,4362.7,0.12492757,3.7298710853209776
1min,2017-10-06 23:49:00,4362.91,4362.61,4362.61,4366.72,4.03761485,3.757023150655235
1min,2017-10-06 23:50:00,4366.66,4362.64,4362.64,4366.66,0.16682037,3.7779500684655885
1min,2017-10-06 23:51:00,4362.64,4362.64,4362.64,4362.64,0.0,3.508096492146618
1min,2017-10-06 23:52:00,4362.64,4362.64,4362.64,4362.64,0.0,3.2575181712790022
1min,2017-10-06 23:53:00,4365.01,4364.62,4356.06,4365.01,0.8053815,3.664124016187632
1min,2017-10-06 23:54:00,4359.99,4363.59,4359.99,4363.59,0.27264533,3.733115157888523
1min,2017-10-06 23:55:00,4356.1,4363.1,4356.1,4363.1,0.22430623,4.001464075182184
1min,2017-10-06 23:56:00,4363.57,4363.56,4363.56,4363.57,0.29007125,3.749216641240553
1min,2017-10-06 23:57:00,4363.1,4363.54,4362.13,4363.56,0.64598252,3.5835583097233914
1min,2017-10-06 23:58:00,4366.56,4363.52,4363.52,4366.56,0.13014166,3.544732716171718
1min,2017-10-06 23:59:00,4362.97,4362.95,4356.11,4362.97,2.28764652,3.8208232364452215
4H,2017-10-06 00:00:00,4301.09,4320.0,4278.4,4334.38,689.1229511600001,9.587193005270576
4H,2017-10-06 04:00:00,4320.0,4403.3,4305.05,4425.0,2221.58902467,17.470250647751236
4H,2017-10-06 08:00:00,4403.48,4390.08,4382.0,4419.96,946.67755711,18.933804172911866
4H,2017-10-06 12:00:00,4390.08,4376.72,4335.66,4400.0,1496.02330458,22.177103874846743
4H,2017-10-06 16:00:00,4371.61,4338.01,4298.01,4393.05,2416.52158172,27.38159645521483
4H,2017-10-06 20:00:00,4338.0,4362.95,4321.82,4375.0,607.36723038,29.224339565556647
5min,2017-10-06 00:00:00,4301.09,4309.99,4301.0,4309.99,6.01750572,31.561886739445445
5min,2017-10-06 00:05:00,4312.81,4312.6,4311.92,4312.87,1.65224611,29.513180543770776
5min,2017-10-06 00:10:00,4312.6,4313.5,4312.6,4313.5,1.56908708,27.46938193350141
5min,2017-10-06 00:15:00,4313.5,4302.69,4302.69,4315.0,5.71406656,26.386568938251337
5min,2017-10-06 00:20:00,4312.5,4308.93,4294.28,4312.5,9.06752453,25.803242585519115
5min,2017-10-06 00:25:00,4309.69,4280.0,4280.0,4311.57,111.97698979,26.215153829410585
5min,2017-10-06 00:30:00,4280.0,4296.94,4278.4,4298.7,83.36136991000001,25.792642841595555
5min,2017-10-06 00:35:00,4293.67,4293.82,4293.67,4300.34,3.12183359,24.42673978148159
5min,2017-10-06 00:40:00,4302.47,4311.33,4302.47,4311.33,19.78343201,23.932686939947207
5min,2017-10-06 00:45:00,4312.34,4314.7,4301.15,4314.7,60.85346414,23.191066444236704
5min,2017-10-06 00:50:00,4314.38,4318.67,4306.36,4318.77,1.71494675,22.420990269648424
5min,2017-10-06 00:55:00,4318.67,4317.0,4312.19,4325.0,20.53955738,21.734490964673565
5min,2017-10-06 01:00:00,4324.99,4334.35,4317.72,4334.35,9.57413856,21.421313038625478
5min,2017-10-06 01:05:00,4333.25,4326.49,4325.85,4333.82,7.31555121,20.498362107295087
5min,2017-10-06 01:10:00,4332.43,4332.0,4328.3,4333.05,26.5163271,19.502764813916894
5min,2017-10-06 01:15:00,4332.0,4330.54,4330.54,4334.38,54.71537295,18.383995898637124
5min,2017-10-06 01:20:00,4330.69,4325.0,4325.0,4334.18,9.18683907,17.726567620163063
5min,2017-10-06 01:25:00,4327.89,4325.01,4325.01,4331.81,1.17364958,16.946812790151444
5min,2017-10-06 01:30:00,4325.01,4326.27,4325.01,4334.36,3.7584585,16.404183305140588
5min,2017-10-06 01:35:00,4325.08,4329.98,4325.0,4329.99,11.01205785,15.58888449763053
5min,2017-10-06 01:40:00,4325.01,4329.98,4325.0,4329.99,14.51848993,14.831821319228336
5min,2017-10-06 01:45:00,4326.96,4318.98,4308.03,4329.94,25.94826198,15.340262653569155
5min,2017-10-06 01:50:00,4323.64,4320.68,4316.15,4323.64,0.96469709,14.779529606885692
5min,2017-10-06 01:55:00,4320.75,4324.0,4320.75,4324.78,7.05820756,14.016706063536676
5min,2017-10-06 02:00:00,4323.8,4325.25,4323.8,4329.99,10.46191574,13.457655630426885
5min,2017-10-06 02:05:00,4325.35,4325.16,4324.55,4329.99,3.81056837,12.884965942539221
5min,2017-10-06 02:10:00,4324.55,4323.0,4320.86,4324.55,14.09316034,12.271754089500718
5min,2017-10-06 02:15:00,4323.0,4324.31,4323.0,4329.38,12.48433314,11.850914511679246
5min,2017-10-06 02:20:00,4324.31,4321.0,4321.0,4329.65,0.68901382,11.62227776084499
5min,2017-10-06 02:25:00,4322.48,4313.51,4313.51,4323.33,8.665992450000001,11.493543635070326
5min,2017-10-06 02:30:00,4322.11,4322.86,4319.19,4326.05,6.65347188,11.568290518279586
5min,2017-10-06 02:35:00,4317.16,4312.76,4312.75,4323.0,7.36717028,11.474126909831044
5min,2017-10-06 02:40:00,4315.58,4318.06,4310.6,4318.06,3.88134796,11.187403559128828
5min,2017-10-06 02:45:00,4318.06,4322.59,4314.19,4322.77,3.73254424,11.001160447762544
5min,2017-10-06 02:50:00,4322.59,4313.44,4313.44,4322.59,2.93506581,10.86893470149383
5min,2017-10-06 02:55:00,4313.44,4311.45,4311.45,4323.0,3.90589181,10.917582222815712
5min,2017-10-06 03:00:00,4310.87,4316.79,4310.87,4318.6,6.9273551,10.689897778328909
5min,2017-10-06 03:05:00,4315.01,4322.79,4315.01,4322.79,13.57557729,10.482047937019683
5min,2017-10-06 03:10:00,4322.79,4320.72,4315.24,4322.79,0.7771219699999999,10.272615941518291
5min,2017-10-06 03:15:00,4315.44,4323.0,4315.44,4323.0,7.800757219999999,10.0788576599813
5min,2017-10-06 03:20:00,4323.0,4322.98,4322.98,4323.0,4.26259022,9.360367827125524
5min,2017-10-06 03:25:00,4322.99,4323.0,4318.74,4323.0,1.32014999,8.996055839473716
5min,2017-10-06 03:30:00,4323.0,4322.94,4318.53,4323.0,0.7081663100000001,8.672766136654182
5min,2017-10-06 03:35:00,4318.39,4319.71,4314.49,4323.0,40.968353490000005,8.661139984036042
5min,2017-10-06 03:40:00,4319.71,4323.1,4316.61,4328.95,16.178033459999998,8.92391569946205
5min,2017-10-06 03:45:00,4328.87,4323.1,4323.1,4328.93,9.444831269999998,8.70292172092904
5min,2017-10-06 03:50:00,4322.01,4320.0,4320.0,4322.01,0.58867042,8.302713026576992
5min,2017-10-06 03:55:00,4320.0,4320.0,4320.0,4322.69,10.77679363,7.901804953250036
5min,2017-10-06 04:00:00,4320.0,4316.71,4315.0,4322.57,30.91161547,7.8781045994464405
5min,2017-10-06 04:05:00,4316.71,4310.51,4310.5,4320.61,27.89583511,8.037525699485958
5min,2017-10-06 04:10:00,4310.5,4312.2,4306.2,4312.2,15.66820517,7.891988149522675
5min,2017-10-06 04:15:00,4309.61,4315.01,4309.61,4319.24,10.46865594,8.016131853128206
5min,2017-10-06 04:20:00,4315.58,4315.58,4315.58,4315.58,0.92105082,7.484265292190456
5min,2017-10-06 04:25:00,4315.3,4317.54,4315.0,4317.54,4.82599867,7.131103485605421
5min,2017-10-06 04:30:00,4315.08,4306.09,4305.05,4316.21,15.42356058,7.513881808062161
5min,2017-10-06 04:35:00,4310.12,4314.12,4310.0,4316.99,27.36736935,7.755747393200552
5min,2017-10-06 04:40:00,4314.12,4314.86,4309.08,4318.45,4.87279168,7.871051150829076
5min,2017-10-06 04:45:00,4314.92,4317.2,4313.7,4317.2,1.13848141,7.558833211484142
5min,2017-10-06 04:50:00,4317.2,4323.6,4317.2,4325.03,9.90968539,7.578202267806698
5min,2017-10-06 04:55:00,4323.59,4324.0,4318.21,4324.0,9.6915794,7.450473534391931
5min,2017-10-06 05:00:00,4324.0,4325.0,4318.29,4325.0,6.90405711,7.3975825676496525
5min,2017-10-06 05:05:00,4324.91,4318.72,4313.78,4324.92,11.66988108,7.670612384246124
5min,2017-10-06 05:10:00,4318.71,4319.43,4313.08,4322.47,12.13468536,7.793425785371425
5min,2017-10-06 05:15:00,4319.46,4316.14,4316.14,4323.59,4.30532669,7.768895372130595
5min,2017-10-06 05:20:00,4320.0,4319.23,4316.1,4320.0,13.80843285,7.492545702692669
5min,2017-10-06 05:25:00,4319.23,4322.13,4319.03,4322.14,57.3816976,7.179506723928948
5min,2017-10-06 05:30:00,4324.54,4345.66,4320.05,4345.66,79.76202294,8.495970529362571
5min,2017-10-06 05:35:00,4345.63,4350.0,4342.21,4350.0,26.20575415,8.445544062979527
5min,2017-10-06 05:40:00,4350.0,4354.47,4350.0,4355.0,10.48208916,8.199433772766705
5min,2017-10-06 05:45:00,4354.47,4359.99,4350.92,4359.99,88.66021943999999,8.26161707471192
5min,2017-10-06 05:50:00,4359.99,4370.0,4357.07,4377.83,181.02904608,9.154358712232511
5min,2017-10-06 05:55:00,4370.4,4395.0,4370.23,4395.0,98.0555022,10.286190232787332
5min,2017-10-06 06:00:00,4390.02,4371.4,4370.5,4392.89,72.09261591,11.301462359016808
5min,2017-10-06 06:05:00,4383.78,4372.11,4362.45,4387.0,54.82485771,12.247786476229907
5min,2017-10-06 06:10:00,4372.23,4376.93,4372.23,4378.17,3.19880972,11.805801727927799
5min,2017-10-06 06:15:00,4378.16,4390.0,4370.9,4393.0,22.20581798,12.54110160450441
5min,2017-10-06 06:20:00,4390.0,4386.0,4386.0,4392.82,3.766465,12.132451489896932
5min,2017-10-06 06:25:00,4387.0,4382.05,4376.0,4387.0,7.31420306,12.051562097761437
5min,2017-10-06 06:30:00,4380.98,4382.03,4371.32,4384.48,6.95889076,12.130736233635611
5min,2017-10-06 06:35:00,4382.03,4395.61,4379.42,4396.03,73.62382473,12.45068364551876
5min,2017-10-06 06:40:00,4395.68,4414.8,4392.62,4417.0,362.87553685,13.302777670838855
5min,2017-10-06 06:45:00,4414.0,4403.09,4392.79,4414.0,66.09337787999999,13.924722122921809
5min,2017-10-06 06:50:00,4403.1,4394.26,4387.53,4406.0,21.98492651,14.249384828427411
5min,2017-10-06 06:55:00,4394.26,4400.77,4388.26,4400.96,15.62580286,14.138714483539726
5min,2017-10-06 07:00:00,4400.71,4416.55,4400.71,4420.0,127.19617167,14.50666344900117
5min,2017-10-06 07:05:00,4416.53,4419.71,4410.0,4425.0,125.56739017,14.541901774072516
5min,2017-10-06 07:10:00,4415.81,4411.36,4402.72,4419.92,45.62121998,14.731765933067322
5min,2017-10-06 07:15:00,4411.36,4409.71,4402.78,4411.37,36.13922131,14.293068366419666
5min,2017-10-06 07:20:00,4410.0,4414.93,4408.0,4415.0,34.11899501,13.772134911675405
5min,2017-10-06 07:25:00,4414.9,4408.97,4400.01,4414.92,40.74915891,13.854125275127165
5min,2017-10-06 07:30:00,4409.22,4404.85,4399.72,4409.22,30.52432313,13.543116326903796
5min,2017-10-06 07:35:00,4399.75,4396.41,4390.25,4408.18,87.1171923,13.856465160696402
5min,2017-10-06 07:40:00,4392.4,4383.52,4383.52,4398.22,59.67010695,13.916717649218075
5min,2017-10-06 07:45:00,4396.15,4398.92,4390.1,4400.0,42.56655171,14.099809245702469
5min,2017-10-06 07:50:00,4398.93,4405.4,4389.35,4410.0,82.41092505,14.567680013866552
5min,2017-10-06 07:55:00,4405.35,4403.3,4401.6,4414.98,49.84909586,14.482845727161742
5min,2017-10-06 08:00:00,4403.48,4396.97,4396.95,4413.06,23.22520148,14.599071032364517
5min,2017-10-06 08:05:00,4396.61,4399.94,4382.16,4400.0,77.38666094,14.830565958624204
5min,2017-10-06 08:10:00,4399.72,4391.0,4390.84,4399.72,6.09663182,14.421239818722437
5min,2017-10-06 08:15:00,4391.0,4390.99,4382.24,4392.3,8.78883555,14.10972268881372
5min,2017-10-06 08:20:00,4391.02,4403.97,4388.7,4404.0,25.17409032,14.19474249675561
5min,2017-10-06 08:25:00,4403.96,4397.66,4393.0,4404.0,4.611750020000001,13.96654660413021
5min,2017-10-06 08:30:00,4393.65,4386.48,4385.65,4399.56,10.76382137,13.962507560978107
5min,2017-10-06 08:35:00,4386.48,4395.14,4386.48,4397.83,12.67144766,13.775899878051124
5min,2017-10-06 08:40:00,4394.54,4385.57,4384.77,4394.54,14.78109947,13.532621315333179
5min,2017-10-06 08:45:00,4390.0,4398.39,4387.41,4398.51,18.23651296,13.490291221380845
5min,2017-10-06 08:50:00,4393.37,4400.63,4387.73,4408.97,28.48365359,14.043841848425119
5min,2017-10-06 08:55:00,4400.66,4400.99,4394.57,4407.6,7.14442223,13.971424573537657
5min,2017-10-06 09:00:00,4404.91,4404.61,4401.19,4406.0,11.22625966,13.331322818284983
5min,2017-10-06 09:05:00,4404.0,4397.81,4394.23,4404.0,46.94021307,13.12051404555035
5min,2017-10-06 09:10:00,4398.33,4393.03,4393.03,4399.47,3.64706109,12.643334470868217
5min,2017-10-06 09:15:00,4396.64,4389.93,4389.93,4396.99,13.3234516,12.244524865806165
5min,2017-10-06 09:20:00,4391.93,4389.9,4389.0,4393.07,17.9207197,11.660630232534276
5min,2017-10-06 09:25:00,4389.04,4389.97,4389.04,4398.02,7.72858217,11.469156644496147
5min,2017-10-06 09:30:00,4395.74,4394.0,4389.36,4395.74,30.65459012,11.105645455603574
5min,2017-10-06 09:35:00,4394.0,4393.01,4390.01,4396.64,16.88221776,10.78595649448904
5min,2017-10-06 09:40:00,4393.0,4399.0,4393.0,4399.0,4.12796324,10.444102459168395
5min,2017-10-06 09:45:00,4397.93,4401.79,4394.39,4410.93,74.80942607,10.879523712084936
5min,2017-10-06 09:50:00,4401.79,4406.98,4400.05,4407.29,13.76839805,10.619557732650282
5min,2017-10-06 09:55:00,4407.0,4407.48,4400.71,4411.1,19.8902437,10.603160751746714
5min,2017-10-06 10:00:00,4410.17,4412.4,4407.16,4419.96,79.82027057,10.760077840907675
5min,2017-10-06 10:05:00,4412.4,4413.6,4400.62,4415.26,35.41929522,11.037215137985722
5min,2017-10-06 10:10:00,4413.67,4408.98,4404.93,4417.94,15.05154224,11.178128342415263
5min,2017-10-06 10:15:00,4408.99,4403.1,4391.13,4408.99,27.07029145,11.65540488938558
5min,2017-10-06 10:20:00,4402.8,4406.77,4392.74,4408.65,10.1249673,11.959304540143743
5min,2017-10-06 10:25:00,4402.67,4412.44,4402.67,4413.11,16.45635119,11.850782787276303
5min,2017-10-06 10:30:00,4409.13,4408.0,4402.11,4412.0,22.33652038,11.742155445327992
5min,2017-10-06 10:35:00,4405.14,4397.0,4397.0,4408.9,54.10472934,11.753430056375965
5min,2017-10-06 10:40:00,4398.0,4397.99,4397.0,4403.34,4.32763643,11.366756480920548
5min,2017-10-06 10:45:00,4401.97,4403.98,4396.02,4403.98,11.72197911,11.123416732283303
5min,2017-10-06 10:50:00,4396.66,4396.0,4396.0,4403.94,6.41177804,10.898886965691608
5min,2017-10-06 10:55:00,4399.85,4390.99,4390.0,4399.85,11.56771338,10.823966468142233
5min,2017-10-06 11:00:00,4390.98,4395.51,4390.0,4397.36,6.14181444,10.576540291846337
5min,2017-10-06 11:05:00,4395.0,4392.01,4386.26,4397.09,10.98895433,10.594644556714451
5min,2017-10-06 11:10:00,4391.95,4391.7,4382.0,4391.95,11.01994957,10.552884231234865
5min,2017-10-06 11:15:00,4391.43,4392.0,4385.83,4392.0,5.56915388,10.23982107186095
5min,2017-10-06 11:20:00,4392.01,4397.57,4392.01,4399.9,32.46636465,10.072690995299427
5min,2017-10-06 11:25:00,4399.87,4399.49,4395.01,4403.96,37.50099599,9.992498781349454
5min,2017-10-06 11:30:00,4396.18,4399.99,4396.16,4403.35,9.15737093,9.792320296967388
5min,2017-10-06 11:35:00,4400.17,4402.42,4395.34,4405.0,16.58833354,9.782868847183993
5min,2017-10-06 11:40:00,4407.19,4406.21,4397.43,4409.72,2.22435919,9.961949643813707
5min,2017-10-06 11:45:00,4406.63,4395.21,4395.0,4406.63,5.8515489,10.08109609782702
5min,2017-10-06 11:50:00,4395.21,4399.0,4391.13,4400.24,10.38038463,10.01173209083935
5min,2017-10-06 11:55:00,4399.0,4390.08,4390.0,4399.0,6.09199877,9.939465512922254
5min,2017-10-06 12:00:00,4390.08,4394.99,4390.0,4394.99,6.9721469,9.58593226199922
5min,2017-10-06 12:05:00,4394.99,4394.23,4390.29,4395.0,10.51267267,9.237651386142135
5min,2017-10-06 12:10:00,4394.23,4396.92,4394.23,4399.0,5.69105653,8.918533429989157
5min,2017-10-06 12:15:00,4397.94,4396.25,4396.25,4397.95,6.5544258200000005,8.402923899275633
5min,2017-10-06 12:20:00,4396.25,4396.0,4396.0,4396.25,8.06854074,7.820572192184516
5min,2017-10-06 12:25:00,4395.62,4399.85,4392.23,4400.0,12.41575207,7.816959892742796
5min,2017-10-06 12:30:00,4399.97,4392.08,4392.07,4399.97,7.924277309999999,7.822891328975492
5min,2017-10-06 12:35:00,4393.27,4399.0,4390.31,4399.0,36.3468911,7.884827662620071
5min,2017-10-06 12:40:00,4399.0,4394.87,4393.35,4399.5,9.0134755,7.760911401004326
5min,2017-10-06 12:45:00,4397.9,4396.0,4393.41,4397.9,1.23101086,7.5272748723611445
5min,2017-10-06 12:50:00,4396.0,4393.31,4393.31,4396.0,20.91541906,7.181755238621035
5min,2017-10-06 12:55:00,4395.95,4385.69,4382.0,4396.0,49.67779904,7.6687727215766746
5min,2017-10-06 13:00:00,4385.68,4376.08,4356.05,4385.69,206.08491504,9.238146098606872
5min,2017-10-06 13:05:00,4375.68,4364.25,4359.99,4384.76,83.34372954,10.347564234420698
5min,2017-10-06 13:10:00,4364.74,4364.0,4358.19,4369.79,16.04997937,10.437023931962102
5min,2017-10-06 13:15:00,4364.0,4368.99,4364.0,4370.1,26.34607889,10.127236508250549
5min,2017-10-06 13:20:00,4368.07,4365.0,4362.3,4371.04,39.75109915,10.028148186232638
5min,2017-10-06 13:25:00,4368.57,4361.71,4358.27,4368.59,49.56623363,10.048994744358856
5min,2017-10-06 13:30:00,4361.72,4352.96,4340.6,4361.72,108.06411999,10.8397808340475
5min,2017-10-06 13:35:00,4355.24,4348.99,4345.0,4356.2,18.15938546,10.865510774472666
5min,2017-10-06 13:40:00,4348.98,4350.01,4335.66,4356.93,24.7016534,11.608688576296078
5min,2017-10-06 13:45:00,4350.01,4348.49,4347.1,4362.18,45.702363340000005,11.856639392274925
5min,2017-10-06 13:50:00,4352.78,4363.0,4350.32,4363.0,8.62850926,12.046165149969587
5min,2017-10-06 13:55:00,4362.57,4351.59,4351.01,4363.13,1.47138538,12.051439067828895
5min,2017-10-06 14:00:00,4350.0,4343.34,4343.34,4361.97,46.17580428,12.521336277269695
5min,2017-10-06 14:05:00,4347.76,4360.59,4347.65,4360.59,14.35867812,12.859097971750431
5min,2017-10-06 14:10:00,4355.6,4360.57,4353.68,4368.98,62.45286686,13.03344811662535
5min,2017-10-06 14:15:00,4365.51,4364.57,4358.82,4366.25,28.8808791,12.633201822580702
5min,2017-10-06 14:20:00,4364.57,4372.34,4355.87,4374.55,47.66345887,13.065115978110672
5min,2017-10-06 14:25:00,4372.34,4376.93,4368.55,4377.83,50.34140128000001,12.79475055110275
5min,2017-10-06 14:30:00,4376.93,4384.98,4375.53,4393.0,174.51176681,13.128696940309714
5min,2017-10-06 14:35:00,4384.98,4382.95,4378.98,4389.0,15.63365531,12.90664715885905
5min,2017-10-06 14:40:00,4377.0,4380.16,4377.0,4383.67,35.80056358,12.461172361797693
5min,2017-10-06 14:45:00,4383.67,4379.98,4370.64,4383.67,27.5621578,12.501802907383555
5min,2017-10-06 14:50:00,4379.99,4384.99,4376.04,4384.99,7.88818637,12.248102699713288
5min,2017-10-06 14:55:00,4382.33,4383.08,4381.1,4389.0,12.56474696,11.937523935448027
5min,2017-10-06 15:00:00,4380.0,4383.0,4380.0,4386.76,7.468321639999999,11.567700797201756
5min,2017-10-06 15:05:00,4383.0,4385.1,4380.3,4389.0,24.31675054,11.362865025973047
5min,2017-10-06 15:10:00,4389.0,4384.02,4383.75,4389.0,21.59556985,10.926231809832116
5min,2017-10-06 15:15:00,4384.02,4384.0,4376.04,4387.25,20.17561085,10.946500966272682
5min,2017-10-06 15:20:00,4380.58,4382.51,4376.05,4384.0,1.70445625,10.732465182967477
5min,2017-10-06 15:25:00,4383.93,4381.79,4376.13,4383.97,7.83773945,10.52586052704124
5min,2017-10-06 15:30:00,4378.02,4381.99,4377.38,4383.0,2.50796883,10.17544191796686
5min,2017-10-06 15:35:00,4377.76,4383.89,4377.62,4383.89,14.0943241,9.896481780969257
5min,2017-10-06 15:40:00,4379.71,4383.65,4379.71,4389.8,32.31448924,9.910304510900035
5min,2017-10-06 15:45:00,4383.65,4382.85,4382.01,4383.66,12.78039526,9.320282760121435
5min,2017-10-06 15:50:00,4382.8,4377.86,4377.78,4382.8,7.230711830000001,9.016691134398519
5min,2017-10-06 15:55:00,4379.83,4376.72,4371.59,4382.08,16.96988135,9.121927481941466
5min,2017-10-06 16:00:00,4371.61,4370.29,4370.0,4376.63,9.1280729,8.95036123323138
5min,2017-10-06 16:05:00,4373.72,4372.15,4372.07,4376.85,7.36777671,8.779621145143453
5min,2017-10-06 16:10:00,4372.15,4374.92,4370.31,4376.24,9.47050594,8.576076777633164
5min,2017-10-06 16:15:00,4374.91,4378.94,4374.89,4381.77,12.00359654,8.45492843637366
5min,2017-10-06 16:20:00,4381.0,4370.1,4370.1,4381.0,43.81995913,8.629576405204087
5min,2017-10-06 16:25:00,4370.1,4372.57,4368.06,4376.46,21.30769795,8.613178090546628
5min,2017-10-06 16:30:00,4372.61,4358.31,4312.82,4380.46,324.94916407,12.829379655507607
5min,2017-10-06 16:35:00,4358.31,4369.69,4352.9,4369.69,37.44665524,13.112281108685632
5min,2017-10-06 16:40:00,4369.69,4369.78,4362.52,4373.15,18.48645525,12.93497531520803
5min,2017-10-06 16:45:00,4370.36,4369.82,4368.48,4371.0,13.65260331,12.191048506978916
5min,2017-10-06 16:50:00,4369.79,4375.04,4369.79,4375.04,30.64093081,11.695259327908994
5min,2017-10-06 16:55:00,4375.04,4377.66,4375.01,4377.83,49.46506773,11.061312233058331
5min,2017-10-06 17:00:00,4377.83,4377.83,4374.99,4377.83,41.7901275,10.474075644982747
5min,2017-10-06 17:05:00,4377.83,4383.85,4376.56,4384.44,14.10064064,10.288784527483923
5min,2017-10-06 17:10:00,4382.04,4385.52,4381.09,4386.29,4.41552166,9.925299918377915
5min,2017-10-06 17:15:00,4385.49,4387.04,4381.54,4387.04,8.37476809,9.609207067065208
5min,2017-10-06 17:20:00,4387.04,4393.0,4384.41,4393.0,13.14225066,9.536406562274847
5min,2017-10-06 17:25:00,4392.96,4390.12,4388.36,4393.0,4.01758433,9.186663236398093
5min,2017-10-06 17:30:00,4390.13,4387.35,4387.35,4393.05,4.72837422,8.937615862369645
5min,2017-10-06 17:35:00,4393.03,4377.45,4350.0,4393.03,224.69778615,11.372786157914652
5min,2017-10-06 17:40:00,4374.97,4338.45,4334.38,4374.97,185.67905344,13.636872860920727
5min,2017-10-06 17:45:00,4341.22,4353.77,4336.09,4360.97,33.50404925,14.439953370854969
5min,2017-10-06 17:50:00,4353.79,4359.0,4348.14,4359.88,7.926164079999999,14.247099558651028
5min,2017-10-06 17:55:00,4358.67,4342.03,4337.0,4358.75,45.096983820000005,14.800878161604526
5min,2017-10-06 18:00:00,4342.02,4348.02,4334.38,4355.09,21.0999597,15.222958292918491
5min,2017-10-06 18:05:00,4351.96,4338.0,4337.68,4352.0,44.73768836,15.158461271995721
5min,2017-10-06 18:10:00,4341.09,4332.98,4330.62,4341.09,77.36244249,14.823571181138902
5min,2017-10-06 18:15:00,4333.0,4326.41,4320.0,4338.66,220.52619088,15.097601811057542
5min,2017-10-06 18:20:00,4337.61,4329.94,4329.94,4337.69,6.0054662,14.824915967410558
5min,2017-10-06 18:25:00,4327.7,4343.59,4327.7,4343.59,51.29790921000001,14.900993398309826
5min,2017-10-06 18:30:00,4343.59,4342.94,4335.06,4346.79,48.65005238,14.674493869859093
5min,2017-10-06 18:35:00,4339.0,4334.98,4329.0,4343.78,23.70151767,14.682030022011997
5min,2017-10-06 18:40:00,4340.19,4338.99,4332.89,4342.76,84.59147469999999,14.338313591868275
5min,2017-10-06 18:45:00,4339.0,4333.98,4332.92,4347.35,68.67126587999999,14.344862621020562
5min,2017-10-06 18:50:00,4333.98,4334.0,4333.97,4338.16,38.00567402,13.619515290947636
5min,2017-10-06 18:55:00,4334.0,4334.0,4333.99,4334.0,7.31721372,12.647407055879963
5min,2017-10-06 19:00:00,4334.0,4334.0,4332.09,4334.0,7.92009396,11.880449409031383
5min,2017-10-06 19:05:00,4333.3,4333.52,4331.53,4334.0,12.3960482,11.208274451243446
5min,2017-10-06 19:10:00,4334.0,4328.28,4323.08,4334.0,14.01714616,11.187683419011776
5min,2017-10-06 19:15:00,4328.27,4311.96,4298.01,4328.27,362.96795951,12.550706031939471
5min,2017-10-06 19:20:00,4301.17,4322.01,4301.17,4324.0,19.24986016,13.284941315372361
5min,2017-10-06 19:25:00,4321.98,4317.45,4312.69,4322.02,11.5805442,13.002445507131538
5min,2017-10-06 19:30:00,4317.34,4316.41,4305.53,4320.66,16.152021650000002,13.154413685193578
5min,2017-10-06 19:35:00,4315.2,4321.58,4315.0,4322.0,4.26316873,12.714812707679751
5min,2017-10-06 19:40:00,4321.58,4329.46,4320.42,4332.66,17.57360934,12.680897514274038
5min,2017-10-06 19:45:00,4329.46,4330.4,4325.3,4330.4,15.2104573,12.139404834682995
5min,2017-10-06 19:50:00,4330.4,4338.38,4330.4,4338.38,62.64605014999999,11.84230448934853
5min,2017-10-06 19:55:00,4338.42,4338.01,4337.81,4342.24,15.36597773,11.312854168680733
5min,2017-10-06 20:00:00,4338.0,4341.7,4331.82,4348.74,34.30868577,11.713364585203545
5min,2017-10-06 20:05:00,4345.99,4344.47,4330.0,4346.0,39.74514763,12.019552829117577
5min,2017-10-06 20:10:00,4340.02,4345.0,4337.21,4345.0,32.67975982,11.717441912752033
5min,2017-10-06 20:15:00,4345.88,4341.99,4341.55,4345.88,1.11320923,11.189767490412596
5min,2017-10-06 20:20:00,4341.0,4335.19,4322.27,4341.87,17.81942698,11.799069812525934
5min,2017-10-06 20:25:00,4335.07,4335.25,4328.23,4335.25,4.92165523,11.457707683059827
5min,2017-10-06 20:30:00,4335.25,4349.99,4335.25,4350.39,45.85461318,11.720728562841291
5min,2017-10-06 20:35:00,4350.0,4338.57,4335.51,4352.0,22.87166516,12.061390808352613
5min,2017-10-06 20:40:00,4334.23,4342.44,4333.62,4344.23,5.26330264,11.957720036327402
5min,2017-10-06 20:45:00,4345.87,4345.88,4339.23,4346.0,3.81537983,11.58716860516119
5min,2017-10-06 20:50:00,4345.88,4338.0,4338.0,4345.99,16.63605878,11.330227990506804
5min,2017-10-06 20:55:00,4337.99,4336.33,4330.02,4338.0,22.44604915,11.090925991184859
5min,2017-10-06 21:00:00,4330.03,4324.0,4321.82,4336.33,11.36120592,11.335145563243099
5min,2017-10-06 21:05:00,4324.01,4335.14,4322.13,4337.69,5.84078332,11.63692088015427
5min,2017-10-06 21:10:00,4335.16,4337.73,4330.06,4338.0,12.92260894,11.372855103000363
5min,2017-10-06 21:15:00,4337.99,4345.93,4336.87,4345.93,5.617108979999999,11.207651167071793
