timeframe,date,open,close,high,low,volume
1min,2023-08-09 21:02:00,29488.0,29492.32,29493.79,29488.0,17.65997
1min,2023-08-09 21:02:00,29488.0,29492.32,29493.79,29488.0,17.65997
1min,2023-08-09 21:03:00,29492.32,29492.0,29497.99,29492.0,15.06999
1min,2023-08-09 21:03:00,29492.32,29492.0,29497.99,29492.0,15.06999
1min,2023-08-09 21:04:00,29492.0,29493.98,29493.99,29492.0,9.88621
1min,2023-08-09 21:04:00,29492.0,29493.98,29493.99,29492.0,9.88621
1min,2023-08-09 21:04:00,29492.0,29493.98,29493.99,29492.0,9.88621
1min,2023-08-09 21:05:00,29493.98,29497.98,29497.99,29493.98,8.79574
1min,2023-08-09 21:05:00,29493.98,29497.98,29497.99,29493.98,8.79574
1min,2023-08-09 21:05:00,29493.98,29497.98,29497.99,29493.98,8.79574
1min,2023-08-09 21:06:00,29497.98,29504.59,29504.59,29497.98,6.40264
1min,2023-08-09 21:06:00,29497.98,29504.59,29504.59,29497.98,6.40264
1min,2023-08-09 21:06:00,29497.98,29504.59,29504.59,29497.98,6.40264
1min,2023-08-09 21:07:00,29504.59,29506.49,29506.5,29504.58,3.16752
1min,2023-08-09 21:07:00,29504.59,29506.49,29506.5,29504.58,3.16752
1min,2023-08-09 21:07:00,29504.59,29506.49,29506.5,29504.58,3.16752
1min,2023-08-09 21:08:00,29506.5,29507.7,29507.7,29506.49,4.58096
1min,2023-08-09 21:08:00,29506.5,29507.7,29507.7,29506.49,4.58096
1min,2023-08-09 21:08:00,29506.5,29507.7,29507.7,29506.49,4.58096
1min,2023-08-09 21:09:00,29507.69,29507.69,29507.7,29507.69,5.21816
1min,2023-08-09 21:09:00,29507.69,29507.69,29507.7,29507.69,5.21816
1min,2023-08-09 21:09:00,29507.69,29507.69,29507.7,29507.69,5.21816
1min,2023-08-09 21:10:00,29507.7,29497.36,29507.7,29497.36,17.08811
1min,2023-08-09 21:10:00,29507.7,29497.36,29507.7,29497.36,17.08811
1min,2023-08-09 21:10:00,29507.7,29497.36,29507.7,29497.36,17.08811
1min,2023-08-09 21:11:00,29497.36,29479.19,29497.37,29479.18,26.13892
1min,2023-08-09 21:11:00,29497.36,29479.19,29497.37,29479.18,26.13892
1min,2023-08-09 21:11:00,29497.36,29479.19,29497.37,29479.18,26.13892
1min,2023-08-09 21:12:00,29479.18,29462.01,29479.19,29462.0,26.03693
1min,2023-08-09 21:12:00,29479.18,29462.01,29479.19,29462.0,26.03693
1min,2023-08-09 21:12:00,29479.18,29462.01,29479.19,29462.0,26.03693
1min,2023-08-09 21:13:00,29462.0,29440.63,29462.01,29440.63,36.70648
1min,2023-08-09 21:13:00,29462.0,29440.63,29462.01,29440.63,36.70648
1min,2023-08-09 21:13:00,29462.0,29440.63,29462.01,29440.63,36.70648
1min,2023-08-09 21:14:00,29440.63,29440.32,29441.76,29440.0,10.53287
1min,2023-08-09 21:14:00,29440.63,29440.32,29441.76,29440.0,10.53287
1min,2023-08-09 21:14:00,29440.63,29440.32,29441.76,29440.0,10.53287
1min,2023-08-09 21:15:00,29440.32,29461.42,29461.43,29440.32,32.82794
1min,2023-08-09 21:15:00,29440.32,29461.42,29461.43,29440.32,32.82794
1min,2023-08-09 21:15:00,29440.32,29461.42,29461.43,29440.32,32.82794
1min,2023-08-09 21:16:00,29461.42,29469.25,29469.25,29461.42,10.25106
1min,2023-08-09 21:16:00,29461.42,29469.25,29469.25,29461.42,10.25106
1min,2023-08-09 21:16:00,29461.42,29469.25,29469.25,29461.42,10.25106
1min,2023-08-09 21:17:00,29469.24,29478.73,29478.74,29469.24,7.88503
1min,2023-08-09 21:17:00,29469.24,29478.73,29478.74,29469.24,7.88503
1min,2023-08-09 21:17:00,29469.24,29478.73,29478.74,29469.24,7.88503
1min,2023-08-09 21:18:00,29478.74,29485.0,29485.0,29478.73,3.94715
1min,2023-08-09 21:18:00,29478.74,29485.0,29485.0,29478.73,3.94715
1min,2023-08-09 21:18:00,29478.74,29485.0,29485.0,29478.73,3.94715
1min,2023-08-09 21:19:00,29485.0,29487.17,29487.18,29484.99,2.93996
1min,2023-08-09 21:19:00,29485.0,29487.17,29487.18,29484.99,2.93996
1min,2023-08-09 21:19:00,29485.0,29487.17,29487.18,29484.99,2.93996
1min,2023-08-09 21:20:00,29487.17,29494.98,29494.99,29487.17,5.67467
1min,2023-08-09 21:20:00,29487.17,29494.98,29494.99,29487.17,5.67467
1min,2023-08-09 21:20:00,29487.17,29494.98,29494.99,29487.17,5.67467
1min,2023-08-09 21:20:00,29487.17,29494.98,29494.99,29487.17,5.67467
1min,2023-08-09 21:21:00,29494.98,29500.29,29500.3,29494.98,7.18459
1min,2023-08-09 21:21:00,29494.98,29500.29,29500.3,29494.98,7.18459
1min,2023-08-09 21:21:00,29494.98,29500.29,29500.3,29494.98,7.18459
1min,2023-08-09 21:21:00,29494.98,29500.29,29500.3,29494.98,7.18459
1min,2023-08-09 21:22:00,29500.3,29500.3,29500.3,29500.29,3.41604
1min,2023-08-09 21:22:00,29500.3,29500.3,29500.3,29500.29,3.41604
1min,2023-08-09 21:22:00,29500.3,29500.3,29500.3,29500.29,3.41604
1min,2023-08-09 21:22:00,29500.3,29500.3,29500.3,29500.29,3.41604
1min,2023-08-09 21:23:00,29500.3,29498.87,29500.3,29498.86,13.672
1min,2023-08-09 21:23:00,29500.3,29498.87,29500.3,29498.86,13.672
1min,2023-08-09 21:23:00,29500.3,29498.87,29500.3,29498.86,13.672
1min,2023-08-09 21:23:00,29500.3,29498.87,29500.3,29498.86,13.672
1min,2023-08-09 21:24:00,29498.87,29498.87,29498.87,29498.86,4.36723
1min,2023-08-09 21:24:00,29498.87,29498.87,29498.87,29498.86,4.36723
1min,2023-08-09 21:24:00,29498.87,29498.87,29498.87,29498.86,4.36723
1min,2023-08-09 21:24:00,29498.87,29498.87,29498.87,29498.86,4.36723
1min,2023-08-09 21:25:00,29498.86,29500.43,29500.43,29498.86,7.22939
1min,2023-08-09 21:25:00,29498.86,29500.43,29500.43,29498.86,7.22939
1min,2023-08-09 21:25:00,29498.86,29500.43,29500.43,29498.86,7.22939
1min,2023-08-09 21:25:00,29498.86,29500.43,29500.43,29498.86,7.22939
1min,2023-08-09 21:26:00,29500.43,29512.0,29517.14,29500.42,26.80179
1min,2023-08-09 21:26:00,29500.43,29512.0,29517.14,29500.42,26.80179
1min,2023-08-09 21:26:00,29500.43,29512.0,29517.14,29500.42,26.80179
1min,2023-08-09 21:26:00,29500.43,29512.0,29517.14,29500.42,26.80179
1min,2023-08-09 21:27:00,29512.01,29515.29,29515.47,29510.14,7.59051
1min,2023-08-09 21:27:00,29512.01,29515.29,29515.47,29510.14,7.59051
1min,2023-08-09 21:27:00,29512.01,29515.29,29515.47,29510.14,7.59051
1min,2023-08-09 21:27:00,29512.01,29515.29,29515.47,29510.14,7.59051
1min,2023-08-09 21:28:00,29515.28,29521.16,29528.52,29515.28,40.47175
1min,2023-08-09 21:28:00,29515.28,29521.16,29528.52,29515.28,40.47175
1min,2023-08-09 21:28:00,29515.28,29521.16,29528.52,29515.28,40.47175
1min,2023-08-09 21:28:00,29515.28,29521.16,29528.52,29515.28,40.47175
1min,2023-08-09 21:29:00,29521.17,29530.0,29530.0,29521.16,14.43609
1min,2023-08-09 21:29:00,29521.17,29530.0,29530.0,29521.16,14.43609
1min,2023-08-09 21:29:00,29521.17,29530.0,29530.0,29521.16,14.43609
1min,2023-08-09 21:29:00,29521.17,29530.0,29530.0,29521.16,14.43609
1min,2023-08-09 21:30:00,29530.0,29520.01,29530.0,29520.0,17.18739
1min,2023-08-09 21:30:00,29530.0,29520.01,29530.0,29520.0,17.18739
1min,2023-08-09 21:30:00,29530.0,29520.01,29530.0,29520.0,17.18739
1min,2023-08-09 21:30:00,29530.0,29520.01,29530.0,29520.0,17.18739
1min,2023-08-09 21:31:00,29520.01,29515.28,29520.01,29515.28,12.43787
1min,2023-08-09 21:31:00,29520.01,29515.28,29520.01,29515.28,12.43787
1min,2023-08-09 21:31:00,29520.01,29515.28,29520.01,29515.28,12.43787
1min,2023-08-09 21:31:00,29520.01,29515.28,29520.01,29515.28,12.43787
1min,2023-08-09 21:32:00,29515.28,29513.89,29515.29,29513.88,4.72149
1min,2023-08-09 21:32:00,29515.28,29513.89,29515.29,29513.88,4.72149
1min,2023-08-09 21:32:00,29515.28,29513.89,29515.29,29513.88,4.72149
1min,2023-08-09 21:32:00,29515.28,29513.89,29515.29,29513.88,4.72149
1min,2023-08-09 21:33:00,29513.89,29511.24,29513.89,29511.24,3.3095
1min,2023-08-09 21:33:00,29513.89,29511.24,29513.89,29511.24,3.3095
1min,2023-08-09 21:33:00,29513.89,29511.24,29513.89,29511.24,3.3095
1min,2023-08-09 21:33:00,29513.89,29511.24,29513.89,29511.24,3.3095
1min,2023-08-09 21:34:00,29511.25,29511.24,29511.25,29511.24,3.30533
1min,2023-08-09 21:34:00,29511.25,29511.24,29511.25,29511.24,3.30533
1min,2023-08-09 21:34:00,29511.25,29511.24,29511.25,29511.24,3.30533
1min,2023-08-09 21:34:00,29511.25,29511.24,29511.25,29511.24,3.30533
1min,2023-08-09 21:35:00,29511.25,29522.11,29522.12,29511.24,19.96636
1min,2023-08-09 21:35:00,29511.25,29522.11,29522.12,29511.24,19.96636
1min,2023-08-09 21:35:00,29511.25,29522.11,29522.12,29511.24,19.96636
1min,2023-08-09 21:35:00,29511.25,29522.11,29522.12,29511.24,19.96636
1min,2023-08-09 21:36:00,29522.11,29519.36,29522.12,29519.35,7.1246
1min,2023-08-09 21:36:00,29522.11,29519.36,29522.12,29519.35,7.1246
1min,2023-08-09 21:36:00,29522.11,29519.36,29522.12,29519.35,7.1246
1min,2023-08-09 21:36:00,29522.11,29519.36,29522.12,29519.35,7.1246
1min,2023-08-09 21:37:00,29519.36,29507.96,29519.36,29507.96,17.15884
1min,2023-08-09 21:37:00,29519.36,29507.96,29519.36,29507.96,17.15884
1min,2023-08-09 21:37:00,29519.36,29507.96,29519.36,29507.96,17.15884
1min,2023-08-09 21:37:00,29519.36,29507.96,29519.36,29507.96,17.15884
1min,2023-08-09 21:37:00,29519.36,29507.96,29519.36,29507.96,17.15884
1min,2023-08-09 21:38:00,29507.96,29505.94,29507.97,29505.94,2.42155
1min,2023-08-09 21:38:00,29507.96,29505.94,29507.97,29505.94,2.42155
1min,2023-08-09 21:38:00,29507.96,29505.94,29507.97,29505.94,2.42155
1min,2023-08-09 21:38:00,29507.96,29505.94,29507.97,29505.94,2.42155
1min,2023-08-09 21:38:00,29507.96,29505.94,29507.97,29505.94,2.42155
1min,2023-08-09 21:39:00,29505.95,29513.65,29513.66,29505.94,10.67024
1min,2023-08-09 21:39:00,29505.95,29513.65,29513.66,29505.94,10.67024
1min,2023-08-09 21:39:00,29505.95,29513.65,29513.66,29505.94,10.67024
1min,2023-08-09 21:39:00,29505.95,29513.65,29513.66,29505.94,10.67024
1min,2023-08-09 21:39:00,29505.95,29513.65,29513.66,29505.94,10.67024
1min,2023-08-09 21:40:00,29513.65,29513.65,29513.66,29513.65,1.81965
1min,2023-08-09 21:40:00,29513.65,29513.65,29513.66,29513.65,1.81965
1min,2023-08-09 21:40:00,29513.65,29513.65,29513.66,29513.65,1.81965
1min,2023-08-09 21:40:00,29513.65,29513.65,29513.66,29513.65,1.81965
1min,2023-08-09 21:40:00,29513.65,29513.65,29513.66,29513.65,1.81965
1min,2023-08-09 21:41:00,29513.66,29516.13,29517.02,29513.65,13.77511
1min,2023-08-09 21:41:00,29513.66,29516.13,29517.02,29513.65,13.77511
1min,2023-08-09 21:41:00,29513.66,29516.13,29517.02,29513.65,13.77511
1min,2023-08-09 21:41:00,29513.66,29516.13,29517.02,29513.65,13.77511
1min,2023-08-09 21:41:00,29513.66,29516.13,29517.02,29513.65,13.77511
1min,2023-08-09 21:42:00,29516.14,29529.53,29529.53,29516.13,11.99446
1min,2023-08-09 21:42:00,29516.14,29529.53,29529.53,29516.13,11.99446
1min,2023-08-09 21:42:00,29516.14,29529.53,29529.53,29516.13,11.99446
1min,2023-08-09 21:42:00,29516.14,29529.53,29529.53,29516.13,11.99446
1min,2023-08-09 21:42:00,29516.14,29529.53,29529.53,29516.13,11.99446
1min,2023-08-09 21:43:00,29529.52,29526.01,29529.53,29526.01,9.35826
1min,2023-08-09 21:43:00,29529.52,29526.01,29529.53,29526.01,9.35826
1min,2023-08-09 21:43:00,29529.52,29526.01,29529.53,29526.01,9.35826
1min,2023-08-09 21:43:00,29529.52,29526.01,29529.53,29526.01,9.35826
1min,2023-08-09 21:43:00,29529.52,29526.01,29529.53,29526.01,9.35826
1min,2023-08-09 21:44:00,29526.01,29526.02,29526.02,29526.01,1.76763
1min,2023-08-09 21:44:00,29526.01,29526.02,29526.02,29526.01,1.76763
1min,2023-08-09 21:44:00,29526.01,29526.02,29526.02,29526.01,1.76763
1min,2023-08-09 21:44:00,29526.01,29526.02,29526.02,29526.01,1.76763
1min,2023-08-09 21:44:00,29526.01,29526.02,29526.02,29526.01,1.76763
1min,2023-08-09 21:45:00,29526.01,29537.95,29537.96,29526.01,13.22985
1min,2023-08-09 21:45:00,29526.01,29537.95,29537.96,29526.01,13.22985
1min,2023-08-09 21:45:00,29526.01,29537.95,29537.96,29526.01,13.22985
1min,2023-08-09 21:45:00,29526.01,29537.95,29537.96,29526.01,13.22985
1min,2023-08-09 21:45:00,29526.01,29537.95,29537.96,29526.01,13.22985
1min,2023-08-09 21:46:00,29537.96,29544.0,29544.0,29537.95,7.55755
1min,2023-08-09 21:46:00,29537.96,29544.0,29544.0,29537.95,7.55755
1min,2023-08-09 21:46:00,29537.96,29544.0,29544.0,29537.95,7.55755
1min,2023-08-09 21:46:00,29537.96,29544.0,29544.0,29537.95,7.55755
1min,2023-08-09 21:46:00,29537.96,29544.0,29544.0,29537.95,7.55755
1min,2023-08-09 21:47:00,29544.0,29543.23,29547.04,29543.23,16.01311
1min,2023-08-09 21:47:00,29544.0,29543.23,29547.04,29543.23,16.01311
1min,2023-08-09 21:47:00,29544.0,29543.23,29547.04,29543.23,16.01311
1min,2023-08-09 21:47:00,29544.0,29543.23,29547.04,29543.23,16.01311
1min,2023-08-09 21:47:00,29544.0,29543.23,29547.04,29543.23,16.01311
1min,2023-08-09 21:48:00,29543.23,29543.24,29543.24,29543.23,4.25569
1min,2023-08-09 21:48:00,29543.23,29543.24,29543.24,29543.23,4.25569
1min,2023-08-09 21:48:00,29543.23,29543.24,29543.24,29543.23,4.25569
1min,2023-08-09 21:48:00,29543.23,29543.24,29543.24,29543.23,4.25569
1min,2023-08-09 21:48:00,29543.23,29543.24,29543.24,29543.23,4.25569
1min,2023-08-09 21:49:00,29543.24,29559.8,29559.81,29543.23,31.09971
1min,2023-08-09 21:49:00,29543.24,29559.8,29559.81,29543.23,31.09971
1min,2023-08-09 21:49:00,29543.24,29559.8,29559.81,29543.23,31.09971
1min,2023-08-09 21:49:00,29543.24,29559.8,29559.81,29543.23,31.09971
1min,2023-08-09 21:49:00,29543.24,29559.8,29559.81,29543.23,31.09971
1min,2023-08-09 21:50:00,29559.81,29547.47,29559.9,29547.47,31.33176
1min,2023-08-09 21:50:00,29559.81,29547.47,29559.9,29547.47,31.33176
1min,2023-08-09 21:50:00,29559.81,29547.47,29559.9,29547.47,31.33176
1min,2023-08-09 21:50:00,29559.81,29547.47,29559.9,29547.47,31.33176
1min,2023-08-09 21:50:00,29559.81,29547.47,29559.9,29547.47,31.33176
1min,2023-08-09 21:51:00,29547.47,29524.91,29547.48,29524.91,20.70636
1min,2023-08-09 21:51:00,29547.47,29524.91,29547.48,29524.91,20.70636
1min,2023-08-09 21:51:00,29547.47,29524.91,29547.48,29524.91,20.70636
1min,2023-08-09 21:51:00,29547.47,29524.91,29547.48,29524.91,20.70636
1min,2023-08-09 21:51:00,29547.47,29524.91,29547.48,29524.91,20.70636
1min,2023-08-09 21:52:00,29524.91,29509.14,29524.91,29509.13,6.164
1min,2023-08-09 21:52:00,29524.91,29509.14,29524.91,29509.13,6.164
1min,2023-08-09 21:52:00,29524.91,29509.14,29524.91,29509.13,6.164
1min,2023-08-09 21:52:00,29524.91,29509.14,29524.91,29509.13,6.164
1min,2023-08-09 21:52:00,29524.91,29509.14,29524.91,29509.13,6.164
1min,2023-08-09 21:53:00,29509.13,29493.57,29509.14,29493.57,20.20306
1min,2023-08-09 21:53:00,29509.13,29493.57,29509.14,29493.57,20.20306
1min,2023-08-09 21:53:00,29509.13,29493.57,29509.14,29493.57,20.20306
1min,2023-08-09 21:53:00,29509.13,29493.57,29509.14,29493.57,20.20306
1min,2023-08-09 21:53:00,29509.13,29493.57,29509.14,29493.57,20.20306
1min,2023-08-09 21:54:00,29493.58,29493.57,29493.58,29493.57,4.96137
1min,2023-08-09 21:54:00,29493.58,29493.57,29493.58,29493.57,4.96137
1min,2023-08-09 21:54:00,29493.58,29493.57,29493.58,29493.57,4.96137
1min,2023-08-09 21:54:00,29493.58,29493.57,29493.58,29493.57,4.96137
1min,2023-08-09 21:54:00,29493.58,29493.57,29493.58,29493.57,4.96137
1min,2023-08-09 21:54:00,29493.58,29493.57,29493.58,29493.57,4.96137
1min,2023-08-09 21:55:00,29493.57,29493.57,29493.58,29493.57,5.6713
1min,2023-08-09 21:55:00,29493.57,29493.57,29493.58,29493.57,5.6713
1min,2023-08-09 21:55:00,29493.57,29493.57,29493.58,29493.57,5.6713
1min,2023-08-09 21:55:00,29493.57,29493.57,29493.58,29493.57,5.6713
1min,2023-08-09 21:55:00,29493.57,29493.57,29493.58,29493.57,5.6713
1min,2023-08-09 21:55:00,29493.57,29493.57,29493.58,29493.57,5.6713
1min,2023-08-09 21:56:00,29493.57,29498.67,29498.68,29493.57,13.68644
1min,2023-08-09 21:56:00,29493.57,29498.67,29498.68,29493.57,13.68644
1min,2023-08-09 21:56:00,29493.57,29498.67,29498.68,29493.57,13.68644
1min,2023-08-09 21:56:00,29493.57,29498.67,29498.68,29493.57,13.68644
1min,2023-08-09 21:56:00,29493.57,29498.67,29498.68,29493.57,13.68644
1min,2023-08-09 21:56:00,29493.57,29498.67,29498.68,29493.57,13.68644
1min,2023-08-09 21:57:00,29498.67,29509.13,29509.14,29498.67,8.21548
1min,2023-08-09 21:57:00,29498.67,29509.13,29509.14,29498.67,8.21548
1min,2023-08-09 21:57:00,29498.67,29509.13,29509.14,29498.67,8.21548
1min,2023-08-09 21:57:00,29498.67,29509.13,29509.14,29498.67,8.21548
1min,2023-08-09 21:57:00,29498.67,29509.13,29509.14,29498.67,8.21548
1min,2023-08-09 21:57:00,29498.67,29509.13,29509.14,29498.67,8.21548
1min,2023-08-09 21:58:00,29509.14,29514.99,29515.0,29509.13,15.78159
1min,2023-08-09 21:58:00,29509.14,29514.99,29515.0,29509.13,15.78159
1min,2023-08-09 21:58:00,29509.14,29514.99,29515.0,29509.13,15.78159
1min,2023-08-09 21:58:00,29509.14,29514.99,29515.0,29509.13,15.78159
1min,2023-08-09 21:58:00,29509.14,29514.99,29515.0,29509.13,15.78159
1min,2023-08-09 21:58:00,29509.14,29514.99,29515.0,29509.13,15.78159
1min,2023-08-09 21:59:00,29515.0,29526.89,29526.89,29514.99,9.64384
1min,2023-08-09 21:59:00,29515.0,29526.89,29526.89,29514.99,9.64384
1min,2023-08-09 21:59:00,29515.0,29526.89,29526.89,29514.99,9.64384
1min,2023-08-09 21:59:00,29515.0,29526.89,29526.89,29514.99,9.64384
1min,2023-08-09 21:59:00,29515.0,29526.89,29526.89,29514.99,9.64384
1min,2023-08-09 21:59:00,29515.0,29526.89,29526.89,29514.99,9.64384
1min,2023-08-09 22:00:00,29526.88,29521.25,29530.43,29516.98,33.42787
1min,2023-08-09 22:00:00,29526.88,29521.25,29530.43,29516.98,33.42787
1min,2023-08-09 22:00:00,29526.88,29521.25,29530.43,29516.98,33.42787
1min,2023-08-09 22:00:00,29526.88,29521.25,29530.43,29516.98,33.42787
1min,2023-08-09 22:00:00,29526.88,29521.25,29530.43,29516.98,33.42787
1min,2023-08-09 22:00:00,29526.88,29521.25,29530.43,29516.98,33.42787
1min,2023-08-09 22:01:00,29521.24,29524.19,29524.2,29521.24,8.89965
1min,2023-08-09 22:01:00,29521.24,29524.19,29524.2,29521.24,8.89965
1min,2023-08-09 22:01:00,29521.24,29524.19,29524.2,29521.24,8.89965
1min,2023-08-09 22:01:00,29521.24,29524.19,29524.2,29521.24,8.89965
1min,2023-08-09 22:01:00,29521.24,29524.19,29524.2,29521.24,8.89965
1min,2023-08-09 22:01:00,29521.24,29524.19,29524.2,29521.24,8.89965
1min,2023-08-09 22:02:00,29524.19,29519.44,29525.99,29519.43,12.08627
1min,2023-08-09 22:02:00,29524.19,29519.44,29525.99,29519.43,12.08627
1min,2023-08-09 22:02:00,29524.19,29519.44,29525.99,29519.43,12.08627
1min,2023-08-09 22:02:00,29524.19,29519.44,29525.99,29519.43,12.08627
1min,2023-08-09 22:02:00,29524.19,29519.44,29525.99,29519.43,12.08627
1min,2023-08-09 22:02:00,29524.19,29519.44,29525.99,29519.43,12.08627
1min,2023-08-09 22:03:00,29519.44,29523.99,29524.0,29518.87,12.62005
1min,2023-08-09 22:03:00,29519.44,29523.99,29524.0,29518.87,12.62005
1min,2023-08-09 22:03:00,29519.44,29523.99,29524.0,29518.87,12.62005
1min,2023-08-09 22:03:00,29519.44,29523.99,29524.0,29518.87,12.62005
1min,2023-08-09 22:03:00,29519.44,29523.99,29524.0,29518.87,12.62005
1min,2023-08-09 22:03:00,29519.44,29523.99,29524.0,29518.87,12.62005
1min,2023-08-09 22:04:00,29523.99,29521.78,29524.0,29521.77,15.10565
1min,2023-08-09 22:04:00,29523.99,29521.78,29524.0,29521.77,15.10565
1min,2023-08-09 22:04:00,29523.99,29521.78,29524.0,29521.77,15.10565
1min,2023-08-09 22:04:00,29523.99,29521.78,29524.0,29521.77,15.10565
1min,2023-08-09 22:04:00,29523.99,29521.78,29524.0,29521.77,15.10565
1min,2023-08-09 22:04:00,29523.99,29521.78,29524.0,29521.77,15.10565
1min,2023-08-09 22:05:00,29521.78,29521.78,29521.78,29521.77,5.51149
1min,2023-08-09 22:05:00,29521.78,29521.78,29521.78,29521.77,5.51149
1min,2023-08-09 22:05:00,29521.78,29521.78,29521.78,29521.77,5.51149
1min,2023-08-09 22:05:00,29521.78,29521.78,29521.78,29521.77,5.51149
1min,2023-08-09 22:05:00,29521.78,29521.78,29521.78,29521.77,5.51149
1min,2023-08-09 22:05:00,29521.78,29521.78,29521.78,29521.77,5.51149
1min,2023-08-09 22:06:00,29521.77,29530.0,29530.0,29518.0,17.47672
1min,2023-08-09 22:06:00,29521.77,29530.0,29530.0,29518.0,17.47672
1min,2023-08-09 22:06:00,29521.77,29530.0,29530.0,29518.0,17.47672
1min,2023-08-09 22:06:00,29521.77,29530.0,29530.0,29518.0,17.47672
1min,2023-08-09 22:06:00,29521.77,29530.0,29530.0,29518.0,17.47672
1min,2023-08-09 22:06:00,29521.77,29530.0,29530.0,29518.0,17.47672
1min,2023-08-09 22:07:00,29530.0,29532.0,29532.0,29529.99,6.5618
1min,2023-08-09 22:07:00,29530.0,29532.0,29532.0,29529.99,6.5618
1min,2023-08-09 22:07:00,29530.0,29532.0,29532.0,29529.99,6.5618
1min,2023-08-09 22:07:00,29530.0,29532.0,29532.0,29529.99,6.5618
1min,2023-08-09 22:07:00,29530.0,29532.0,29532.0,29529.99,6.5618
1min,2023-08-09 22:07:00,29530.0,29532.0,29532.0,29529.99,6.5618
1min,2023-08-09 22:08:00,29531.99,29540.27,29540.92,29531.99,11.46734
1min,2023-08-09 22:08:00,29531.99,29540.27,29540.92,29531.99,11.46734
1min,2023-08-09 22:08:00,29531.99,29540.27,29540.92,29531.99,11.46734
1min,2023-08-09 22:08:00,29531.99,29540.27,29540.92,29531.99,11.46734
1min,2023-08-09 22:08:00,29531.99,29540.27,29540.92,29531.99,11.46734
1min,2023-08-09 22:08:00,29531.99,29540.27,29540.92,29531.99,11.46734
1min,2023-08-09 22:09:00,29540.26,29540.26,29540.27,29540.26,2.18548
1min,2023-08-09 22:09:00,29540.26,29540.26,29540.27,29540.26,2.18548
1min,2023-08-09 22:09:00,29540.26,29540.26,29540.27,29540.26,2.18548
1min,2023-08-09 22:09:00,29540.26,29540.26,29540.27,29540.26,2.18548
1min,2023-08-09 22:09:00,29540.26,29540.26,29540.27,29540.26,2.18548
1min,2023-08-09 22:09:00,29540.26,29540.26,29540.27,29540.26,2.18548
1min,2023-08-09 22:10:00,29540.26,29540.27,29540.27,29540.26,3.18372
1min,2023-08-09 22:10:00,29540.26,29540.27,29540.27,29540.26,3.18372
1min,2023-08-09 22:10:00,29540.26,29540.27,29540.27,29540.26,3.18372
1min,2023-08-09 22:10:00,29540.26,29540.27,29540.27,29540.26,3.18372
1min,2023-08-09 22:10:00,29540.26,29540.27,29540.27,29540.26,3.18372
1min,2023-08-09 22:10:00,29540.26,29540.27,29540.27,29540.26,3.18372
1min,2023-08-09 22:10:00,29540.26,29540.27,29540.27,29540.26,3.18372
1min,2023-08-09 22:11:00,29540.26,29538.4,29540.27,29538.4,8.71482
1min,2023-08-09 22:11:00,29540.26,29538.4,29540.27,29538.4,8.71482
1min,2023-08-09 22:11:00,29540.26,29538.4,29540.27,29538.4,8.71482
1min,2023-08-09 22:11:00,29540.26,29538.4,29540.27,29538.4,8.71482
1min,2023-08-09 22:11:00,29540.26,29538.4,29540.27,29538.4,8.71482
1min,2023-08-09 22:11:00,29540.26,29538.4,29540.27,29538.4,8.71482
1min,2023-08-09 22:11:00,29540.26,29538.4,29540.27,29538.4,8.71482
1min,2023-08-09 22:12:00,29538.4,29548.88,29548.89,29538.4,5.51738
1min,2023-08-09 22:12:00,29538.4,29548.88,29548.89,29538.4,5.51738
1min,2023-08-09 22:12:00,29538.4,29548.88,29548.89,29538.4,5.51738
1min,2023-08-09 22:12:00,29538.4,29548.88,29548.89,29538.4,5.51738
1min,2023-08-09 22:12:00,29538.4,29548.88,29548.89,29538.4,5.51738
1min,2023-08-09 22:12:00,29538.4,29548.88,29548.89,29538.4,5.51738
1min,2023-08-09 22:12:00,29538.4,29548.88,29548.89,29538.4,5.51738
1min,2023-08-09 22:13:00,29548.88,29559.24,29560.0,29548.88,19.65154
1min,2023-08-09 22:13:00,29548.88,29559.24,29560.0,29548.88,19.65154
1min,2023-08-09 22:13:00,29548.88,29559.24,29560.0,29548.88,19.65154
1min,2023-08-09 22:13:00,29548.88,29559.24,29560.0,29548.88,19.65154
1min,2023-08-09 22:13:00,29548.88,29559.24,29560.0,29548.88,19.65154
1min,2023-08-09 22:13:00,29548.88,29559.24,29560.0,29548.88,19.65154
1min,2023-08-09 22:13:00,29548.88,29559.24,29560.0,29548.88,19.65154
1min,2023-08-09 22:14:00,29559.24,29557.25,29559.24,29557.24,4.78797
1min,2023-08-09 22:14:00,29559.24,29557.25,29559.24,29557.24,4.78797
1min,2023-08-09 22:14:00,29559.24,29557.25,29559.24,29557.24,4.78797
1min,2023-08-09 22:14:00,29559.24,29557.25,29559.24,29557.24,4.78797
1min,2023-08-09 22:14:00,29559.24,29557.25,29559.24,29557.24,4.78797
1min,2023-08-09 22:14:00,29559.24,29557.25,29559.24,29557.24,4.78797
1min,2023-08-09 22:14:00,29559.24,29557.25,29559.24,29557.24,4.78797
1min,2023-08-09 22:15:00,29557.25,29557.25,29557.25,29557.24,2.54083
1min,2023-08-09 22:15:00,29557.25,29557.25,29557.25,29557.24,2.54083
1min,2023-08-09 22:15:00,29557.25,29557.25,29557.25,29557.24,2.54083
1min,2023-08-09 22:15:00,29557.25,29557.25,29557.25,29557.24,2.54083
1min,2023-08-09 22:15:00,29557.25,29557.25,29557.25,29557.24,2.54083
